112,49,92,116
113,48,92,116
112,47,92,116
112,46,92,116
112,46,92,116
112,46,92,116
112,45,92,116
113,45,92,116
114,45,92,116
114,45,92,116
114,45,92,116
114,45,92,116
114,45,92,116
114,44,92,116
114,44,92,116
113,44,92,116
113,44,92,116
112,43,92,116
111,42,92,116
110,41,92,116
109,41,92,116
109,41,92,116
108,41,92,116
108,41,92,116
107,42,92,116
107,42,92,116
106,43,92,116
106,43,92,116
105,44,92,116
105,45,92,116
104,46,92,116
103,45,92,116
102,45,92,116
101,45,92,116
100,45,92,116
99,44,92,116
98,45,92,116
97,45,92,116
96,45,92,116
96,45,92,116
97,45,92,116
97,45,92,116
95,46,92,116
94,46,92,116
93,45,92,116
93,45,92,116
92,45,92,116
91,44,92,116
91,44,92,116
91,44,92,116
91,44,92,116
93,43,92,116
94,43,92,116
95,42,92,116
95,43,92,116
95,43,92,116
96,42,92,116
96,41,92,116
95,40,92,116
95,39,92,116
96,39,92,116
98,40,92,116
100,40,92,116
103,39,92,116
107,38,92,116
109,37,92,116
111,36,92,116
112,35,92,116
113,33,92,116
114,33,92,116
115,33,92,116
117,35,92,116
118,37,92,116
119,38,92,116
119,38,92,116
119,39,92,116
119,40,92,116
119,41,92,116
117,42,92,116
117,41,92,116
117,40,92,116
118,40,92,116
116,42,92,116
116,41,92,116
118,40,92,116
119,39,92,116
119,39,92,116
115,41,92,116
113,41,92,116
113,44,92,116
112,43,92,116
113,43,92,116
113,43,92,116
113,43,92,116
112,42,92,116
112,42,92,116
112,41,92,116
111,41,92,116
111,41,92,116
111,42,92,116
111,42,92,116
111,41,92,116
111,40,92,116
111,40,92,116
112,40,92,116
113,40,92,116
115,40,92,116
116,40,92,116
116,40,92,116
116,40,92,116
116,40,92,116
116,41,92,116
116,40,92,116
116,40,92,116
116,41,92,116
116,40,92,116
115,40,92,116
115,40,92,116
115,40,92,116
113,39,92,116
113,39,92,116
112,40,92,116
113,40,92,116
112,41,92,116
112,40,92,116
112,40,92,116
112,40,92,116
113,40,92,116
113,39,92,116
115,39,92,116
115,39,92,116
115,40,92,116
115,40,92,116
115,40,92,116
116,40,92,116
116,39,92,116
117,42,92,116
118,42,92,116
119,42,92,116
120,42,92,116
120,41,92,116
120,41,92,116
121,41,92,116
121,42,92,116
121,42,92,116
121,42,92,116
121,41,92,116
122,41,92,116
121,40,92,116
121,40,92,116
121,41,92,116
121,41,92,116
