122,58,75,97
113,56,75,97
106,49,75,97
99,42,75,97
92,35,75,97
87,31,75,97
86,28,75,97
85,28,75,97
84,32,75,97
82,37,75,97
80,41,75,97
76,44,75,97
70,45,75,97
63,44,75,97
57,41,75,97
52,38,75,97
52,34,75,97
53,29,75,97
55,29,75,97
59,29,75,97
65,32,75,97
66,35,75,97
67,38,75,97
73,38,75,97
77,40,75,97
81,38,75,97
85,32,75,97
91,27,75,97
96,17,75,97
106,10,75,97
115,5,75,97
123,4,75,97
129,9,75,97
130,12,75,97
132,15,75,97
134,15,75,97
136,17,75,97
136,18,75,97
135,16,75,97
137,14,75,97
137,13,75,97
136,11,75,97
138,10,75,97
136,12,75,97
136,13,75,97
137,16,75,97
136,17,75,97
137,18,75,97
137,19,75,97
140,17,75,97
141,14,75,97
144,10,75,97
149,8,75,97
152,8,75,97
154,15,75,97
153,22,75,97
151,29,75,97
151,34,75,97
150,36,75,97
145,33,75,97
143,28,75,97
148,23,75,97
153,21,75,97
158,24,75,97
158,26,75,97
157,31,75,97
153,33,75,97
146,35,75,97
141,35,75,97
134,35,75,97
127,30,75,97
122,26,75,97
121,21,75,97
125,19,75,97
126,21,75,97
125,24,75,97
125,26,75,97
125,28,75,97
124,29,75,97
121,30,75,97
118,30,75,97
116,27,75,97
119,24,75,97
122,22,75,97
126,21,75,97
135,24,75,97
139,27,75,97
145,27,75,97
152,24,75,97
156,23,75,97
159,21,75,97
160,20,75,97
161,19,75,97
161,15,75,97
162,12,75,97
163,10,75,97
161,10,75,97
160,11,75,97
162,17,75,97
159,24,75,97
154,29,75,97
150,30,75,97
143,30,75,97
138,27,75,97
138,23,75,97
143,18,75,97
144,18,75,97
145,19,75,97
144,21,75,97
145,24,75,97
147,26,75,97
145,27,75,97
148,31,75,97
148,32,75,97
151,34,75,97
154,31,75,97
152,28,75,97
154,28,75,97
156,32,75,97
155,37,75,97
155,40,75,97
152,41,75,97
147,42,75,97
145,42,75,97
144,40,75,97
141,38,75,97
137,36,75,97
133,33,75,97
130,32,75,97
126,27,75,97
124,21,75,97
122,20,75,97
118,23,75,97
119,26,75,97
118,26,75,97
116,29,75,97
114,31,75,97
113,31,75,97
111,31,75,97
113,30,75,97
117,29,75,97
124,30,75,97
130,32,75,97
134,32,75,97
138,32,75,97
140,32,75,97
139,35,75,97
141,32,75,97
144,30,75,97
143,30,75,97
143,29,75,97
136,26,75,97
132,23,75,97
136,23,75,97
134,26,75,97
133,28,75,97
132,30,75,97
131,31,75,97
137,32,75,97
140,33,75,97
141,33,75,97
143,35,75,97
145,35,75,97
143,34,75,97
143,34,75,97
141,34,75,97
133,34,75,97
127,33,75,97
123,33,75,97
121,34,75,97
118,33,75,97
116,35,75,97
113,37,75,97
110,37,75,97
115,34,75,97
119,35,75,97
120,35,75,97
124,35,75,97
127,34,75,97
127,31,75,97
127,32,75,97
123,32,75,97
124,31,75,97
124,28,75,97
126,28,75,97
125,27,75,97
128,25,75,97
126,26,75,97
129,24,75,97
130,23,75,97
130,20,75,97
124,16,75,97
124,16,75,97
122,17,75,97
118,18,75,97
118,20,75,97
114,18,75,97
119,20,75,97
119,16,75,97
125,11,75,97
130,6,75,97
134,1,75,97
141,2,75,97
146,2,75,97
150,4,75,97
154,2,75,97
157,0,75,97
158,0,75,97
161,0,75,97
163,0,75,97
169,0,75,97
165,1,75,97
164,6,75,97
160,9,75,97
154,12,75,97
147,15,75,97
141,15,75,97
135,13,75,97
135,11,75,97
131,6,75,97
131,2,75,97
133,2,75,97
136,3,75,97
139,3,75,97
143,5,75,97
146,7,75,97
149,10,75,97
153,12,75,97
158,15,75,97
162,13,75,97
172,7,75,97
171,7,75,97
166,0,75,97
165,0,75,97
164,0,75,97
155,0,75,97
158,0,75,97
154,0,75,97
148,3,75,97
144,0,75,97
140,0,75,97
141,0,75,97
138,1,75,97
135,0,75,97
134,0,75,97
135,0,75,97
137,0,75,97
138,4,75,97
139,8,75,97
140,13,75,97
139,17,75,97
141,19,75,97
139,18,75,97
142,13,75,97
146,5,75,97
151,1,75,97
153,4,75,97
156,9,75,97
155,14,75,97
153,16,75,97
151,18,75,97
150,19,75,97
149,19,75,97
148,18,75,97
151,18,75,97
152,20,75,97
147,20,75,97
143,22,75,97
140,23,75,97
135,22,75,97
129,22,75,97
124,21,75,97
119,20,75,97
116,20,75,97
119,19,75,97
121,17,75,97
123,12,75,97
128,12,75,97
131,16,75,97
134,22,75,97
138,27,75,97
145,29,75,97
151,27,75,97
156,23,75,97
159,20,75,97
162,18,75,97
164,15,75,97
166,14,75,97
167,15,75,97
166,16,75,97
165,18,75,97
165,20,75,97
160,21,75,97
157,21,75,97
157,20,75,97
152,19,75,97
151,16,75,97
150,14,75,97
151,14,75,97
151,16,75,97
151,15,75,97
151,16,75,97
154,17,75,97
157,18,75,97
157,18,75,97
155,19,75,97
157,21,75,97
154,23,75,97
149,27,75,97
149,32,75,97
150,35,75,97
149,38,75,97
144,38,75,97
