120,56,75,97
108,53,75,97
100,44,75,97
94,36,75,97
84,29,75,97
77,23,75,97
75,21,75,97
73,20,75,97
72,23,75,97
70,28,75,97
66,32,75,97
63,33,75,97
56,34,75,97
50,32,75,97
45,29,75,97
40,24,75,97
40,18,75,97
39,13,75,97
41,12,75,97
45,12,75,97
50,17,75,97
52,20,75,97
52,22,75,97
56,23,75,97
59,24,75,97
63,23,75,97
68,20,75,97
72,14,75,97
77,5,75,97
82,0,75,97
89,0,75,97
98,0,75,97
104,0,75,97
106,2,75,97
111,4,75,97
113,5,75,97
115,6,75,97
115,6,75,97
110,4,75,97
113,0,75,97
112,0,75,97
111,0,75,97
113,0,75,97
110,0,75,97
111,0,75,97
112,0,75,97
110,1,75,97
112,1,75,97
112,2,75,97
114,1,75,97
115,0,75,97
115,0,75,97
120,0,75,97
123,0,75,97
129,0,75,97
129,8,75,97
129,10,75,97
130,17,75,97
126,20,75,97
124,15,75,97
121,11,75,97
123,6,75,97
129,3,75,97
134,4,75,97
134,6,75,97
134,11,75,97
130,12,75,97
123,14,75,97
117,14,75,97
110,14,75,97
103,10,75,97
98,4,75,97
97,0,75,97
100,1,75,97
100,3,75,97
99,5,75,97
98,8,75,97
98,10,75,97
96,10,75,97
93,11,75,97
91,10,75,97
89,6,75,97
92,2,75,97
95,0,75,97
97,0,75,97
106,4,75,97
111,6,75,97
118,6,75,97
123,6,75,97
129,5,75,97
131,3,75,97
133,2,75,97
137,3,75,97
137,0,75,97
137,0,75,97
140,0,75,97
140,0,75,97
137,0,75,97
139,8,75,97
137,15,75,97
133,18,75,97
128,21,75,97
121,20,75,97
117,17,75,97
117,16,75,97
123,9,75,97
125,8,75,97
126,8,75,97
126,11,75,97
127,15,75,97
128,12,75,97
130,13,75,97
133,15,75,97
137,16,75,97
145,16,75,97
148,14,75,97
149,14,75,97
150,15,75,97
152,19,75,97
153,22,75,97
151,27,75,97
146,29,75,97
141,29,75,97
140,26,75,97
139,24,75,97
135,21,75,97
131,17,75,97
128,14,75,97
122,13,75,97
119,7,75,97
115,0,75,97
112,0,75,97
111,2,75,97
112,4,75,97
112,5,75,97
109,9,75,97
107,10,75,97
107,10,75,97
106,10,75,97
106,7,75,97
110,8,75,97
115,11,75,97
118,12,75,97
125,13,75,97
120,13,75,97
109,18,75,97
105,18,75,97
99,14,75,97
98,11,75,97
92,6,75,97
87,4,75,97
78,0,75,97
72,0,75,97
72,0,75,97
72,1,75,97
67,0,75,97
64,1,75,97
60,0,75,97
62,0,75,97
59,0,75,97
57,0,75,97
55,0,75,97
54,0,75,97
49,0,75,97
46,0,75,97
41,0,75,97
22,0,75,97
8,0,75,97
0,0,75,97
0,2,75,97
0,1,75,97
0,2,75,97
0,3,75,97
0,2,75,97
0,0,75,97
0,0,75,97
0,0,75,97
0,0,75,97
0,0,75,97
4,0,75,97
3,0,75,97
0,0,75,97
0,0,75,97
5,0,75,97
5,0,75,97
0,0,75,97
1,0,75,97
6,0,75,97
12,0,75,97
19,0,75,97
24,0,75,97
22,0,75,97
23,0,75,97
23,0,75,97
19,0,75,97
19,0,75,97
13,0,75,97
13,0,75,97
9,0,75,97
11,0,75,97
10,0,75,97
12,0,75,97
16,0,75,97
20,1,75,97
22,3,75,97
28,4,75,97
33,3,75,97
32,0,75,97
35,0,75,97
40,0,75,97
46,0,75,97
46,3,75,97
50,8,75,97
52,11,75,97
50,14,75,97
50,16,75,97
49,17,75,97
47,15,75,97
51,19,75,97
52,18,75,97
52,13,75,97
58,14,75,97
65,17,75,97
66,9,75,97
73,9,75,97
74,11,75,97
79,13,75,97
86,11,75,97
89,11,75,97
94,8,75,97
93,0,75,97
92,0,75,97
88,0,75,97
88,0,75,97
82,0,75,97
76,0,75,97
76,0,75,97
75,0,75,97
66,3,75,97
64,7,75,97
67,9,75,97
71,0,75,97
70,0,75,97
70,0,75,97
69,0,75,97
70,0,75,97
72,0,75,97
81,0,75,97
80,0,75,97
82,0,75,97
81,3,75,97
86,0,75,97
80,0,75,97
80,0,75,97
78,0,75,97
79,0,75,97
84,0,75,97
85,0,75,97
87,0,75,97
88,0,75,97
85,0,75,97
85,0,75,97
84,0,75,97
83,0,75,97
85,0,75,97
85,0,75,97
80,0,75,97
76,0,75,97
73,0,75,97
68,0,75,97
61,0,75,97
56,0,75,97
50,0,75,97
45,0,75,97
48,0,75,97
48,0,75,97
50,0,75,97
53,0,75,97
59,0,75,97
63,0,75,97
69,0,75,97
76,0,75,97
81,0,75,97
84,0,75,97
90,0,75,97
92,0,75,97
95,0,75,97
96,0,75,97
94,0,75,97
91,0,75,97
93,0,75,97
90,0,75,97
85,0,75,97
81,0,75,97
80,0,75,97
76,1,75,97
76,1,75,97
73,0,75,97
73,2,75,97
72,3,75,97
73,3,75,97
73,4,75,97
76,5,75,97
80,6,75,97
79,5,75,97
79,5,75,97
81,6,75,97
80,6,75,97
76,8,75,97
77,10,75,97
79,12,75,97
79,15,75,97
74,17,75,97
67,15,75,97
64,12,75,97
64,12,75,97
60,10,75,97
48,8,75,97
44,7,75,97
42,6,75,97
42,6,75,97
46,6,75,97
49,5,75,97
49,4,75,97
52,2,75,97
53,0,75,97
55,0,75,97
60,0,75,97
64,0,75,97
56,0,75,97
53,1,75,97
52,3,75,97
49,4,75,97
49,5,75,97
40,6,75,97
35,6,75,97
32,5,75,97
28,3,75,97
26,0,75,97
30,0,75,97
29,0,75,97
30,2,75,97
34,4,75,97
33,8,75,97
38,10,75,97
40,10,75,97
36,9,75,97
35,8,75,97
34,7,75,97
32,8,75,97
28,10,75,97
25,12,75,97
22,13,75,97
17,14,75,97
10,14,75,97
3,13,75,97
1,10,75,97
0,9,75,97
0,8,75,97
0,7,75,97
0,4,75,97
0,4,75,97
0,5,75,97
0,5,75,97
1,4,75,97
6,2,75,97
7,2,75,97
12,0,75,97
10,0,75,97
15,0,75,97
18,0,75,97
20,0,75,97
16,0,75,97
15,0,75,97
12,1,75,97
11,1,75,97
4,1,75,97
0,1,75,97
0,6,75,97
0,1,75,97
0,2,75,97
23,8,75,97
21,6,75,97
9,6,75,97
0,1,75,97
0,0,75,97
0,1,75,97
0,2,75,97
0,3,75,97
0,2,75,97
0,1,75,97
0,0,75,97
0,0,75,97
0,0,75,97
0,2,75,97
4,1,75,97
1,1,75,97
1,2,75,97
0,4,75,97
0,6,75,97
0,9,75,97
0,6,75,97
0,4,75,97
0,2,75,97
0,0,75,97
0,0,75,97
0,0,75,97
0,4,75,97
0,6,75,97
0,8,75,97
0,9,75,97
0,6,75,97
0,5,75,97
0,3,75,97
0,1,75,97
0,0,75,97
0,0,75,97
0,0,75,97
0,2,75,97
0,4,75,97
0,6,75,97
0,8,75,97
0,10,75,97
0,10,75,97
0,10,75,97
0,8,75,97
0,6,75,97
0,5,75,97
0,5,75,97
0,4,75,97
0,4,75,97
0,4,75,97
2,4,75,97
5,3,75,97
8,2,75,97
8,2,75,97
10,0,75,97
5,0,75,97
5,0,75,97
3,0,75,97
10,0,75,97
0,4,75,97
0,6,75,97
0,8,75,97
0,11,75,97
0,11,75,97
0,12,75,97
20,20,75,97
28,21,75,97
20,20,75,97
19,19,75,97
16,22,75,97
18,22,75,97
21,22,75,97
26,19,75,97
28,19,75,97
33,18,75,97
38,17,75,97
42,16,75,97
46,16,75,97
49,16,75,97
49,13,75,97
