119,56,51,50
119,57,51,50
119,58,51,50
120,59,51,50
120,60,51,50
119,61,51,50
119,62,51,50
119,62,51,50
118,63,51,50
118,63,51,50
118,63,51,50
117,63,51,50
117,64,51,50
117,64,51,50
116,64,51,50
116,64,51,50
116,65,51,50
115,65,51,50
115,65,51,50
115,65,51,50
115,65,51,50
114,65,51,50
114,66,51,50
114,66,51,50
114,66,51,50
113,66,51,50
113,66,51,50
112,66,51,50
112,66,51,50
111,66,51,50
110,65,51,50
108,64,51,50
106,63,51,50
104,62,51,50
102,61,51,50
100,60,51,50
99,60,51,50
98,59,51,50
98,59,51,50
98,59,51,50
99,58,51,50
100,58,51,50
101,56,51,50
102,55,51,50
103,54,51,50
105,53,51,50
106,53,51,50
106,53,51,50
106,54,51,50
107,55,51,50
108,56,51,50
108,58,51,50
108,60,51,50
108,63,51,50
108,66,51,50
109,69,51,50
109,71,51,50
109,73,51,50
109,75,51,50
108,78,51,50
108,80,51,50
108,82,51,50
108,84,51,50
108,86,51,50
109,87,51,50
110,88,51,50
111,89,51,50
112,90,51,50
114,91,51,50
116,91,51,50
117,92,51,50
120,91,51,50
121,91,51,50
122,90,51,50
122,88,51,50
122,85,51,50
121,82,51,50
121,79,51,50
120,77,51,50
120,74,51,50
120,72,51,50
120,71,51,50
120,70,51,50
120,69,51,50
120,69,51,50
120,68,51,50
120,68,51,50
119,67,51,50
119,66,51,50
118,65,51,50
117,64,51,50
116,62,51,50
114,61,51,50
112,60,51,50
110,59,51,50
107,58,51,50
105,57,51,50
103,57,51,50
101,56,51,50
100,57,51,50
99,57,51,50
98,57,51,50
98,57,51,50
97,57,51,50
97,56,51,50
97,56,51,50
97,56,51,50
98,56,51,50
98,56,51,50
99,56,51,50
100,57,51,50
101,57,51,50
102,58,51,50
103,59,51,50
104,60,51,50
105,61,51,50
106,63,51,50
107,65,51,50
108,66,51,50
108,67,51,50
109,67,51,50
109,68,51,50
110,68,51,50
111,69,51,50
111,71,51,50
112,71,51,50
111,72,51,50
111,71,51,50
111,70,51,50
111,70,51,50
111,69,51,50
111,69,51,50
111,69,51,50
111,69,51,50
111,69,51,50
111,69,51,50
111,70,51,50
110,69,51,50
109,69,51,50
108,69,51,50
107,69,51,50
106,68,51,50
104,67,51,50
101,67,51,50
99,67,51,50
97,68,51,50
97,68,51,50
97,68,51,50
97,68,51,50
97,68,51,50
98,68,51,50
98,69,51,50
99,69,51,50
99,70,51,50
100,70,51,50
100,71,51,50
101,71,51,50
101,71,51,50
101,71,51,50
102,70,51,50
102,70,51,50
102,70,51,50
102,70,51,50
