138,120,38,59
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
138.7,122.86,38,59
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
139.72,123.88,38,59
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
139.72,121.33,38,59
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
138.7,121.33,38,59
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
138.7,121.33,38,59
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
139.21,125.4,38,59
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
139.72,126.42,38,59
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
133.09,129.99,38,59
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
128,123.37,38,59
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
142.77,123.88,38,59
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
143.79,127.95,38,59
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
135.64,134.07,38,59
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
139.21,134.58,38,59
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
140.74,121.84,38,59
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
138.7,84.64,38,59
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
97.933,134.58,38,59
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
137.68,185.02,38,59
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
164.18,165.15,38,59
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
143.28,120.82,38,59
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
111.18,129.48,38,59
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
133.6,131.52,38,59
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
149.91,119.8,38,59
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
136.15,111.65,38,59
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
132.07,129.48,38,59
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
133.6,119.8,38,59
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
131.05,112.67,38,59
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
129.53,110.63,38,59
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
130.04,109.61,38,59
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
130.54,117.25,38,59
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
125.45,114.19,38,59
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
113.22,101.96,38,59
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
125.45,102.98,38,59
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
130.54,109.1,38,59
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
131.05,122.35,38,59
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
125.45,129.48,38,59
0,0,0,0
0,0,0,0
0,0,0,0
