15,28,34,39
18,29,34,39
20,36,34,39
23,35,34,39
27,37,34,39
29,41,34,39
35,41,34,39
40,41,34,39
44,44,34,39
49,46,34,39
55,47,34,39
59,46,34,39
61,44,34,39
64,43,34,39
66,42,34,39
68,40,34,39
71,39,34,39
74,37,34,39
78,36,34,39
85,35,34,39
93,35,34,39
101,35,34,39
110,35,34,39
119,34,34,39
126,34,34,39
133,34,34,39
139,33,34,39
143,33,34,39
145,31,34,39
145,30,34,39
142,31,34,39
136,31,34,39
129,30,34,39
120,30,34,39
113,28,34,39
105,29,34,39
95,31,34,39
88,33,34,39
83,36,34,39
79,36,34,39
78,28,34,39
71,28,34,39
68,29,34,39
62,30,34,39
56,40,34,39
55,42,34,39
54,42,34,39
52,41,34,39
51,41,34,39
49,40,34,39
48,40,34,39
50,40,34,39
53,40,34,39
59,40,34,39
68,40,34,39
79,39,34,39
89,38,34,39
98,38,34,39
108,38,34,39
117,38,34,39
124,37,34,39
131,36,34,39
139,33,34,39
144,31,34,39
148,29,34,39
150,29,34,39
150,28,34,39
148,28,34,39
142,30,34,39
133,33,34,39
122,37,34,39
111,40,34,39
99,41,34,39
88,42,34,39
77,43,34,39
62,42,34,39
55,40,34,39
47,37,34,39
36,36,34,39
27,33,34,39
15,33,34,39
6,32,34,39
2,33,34,39
0,38,34,39
0,39,34,39
0,39,34,39
0,39,34,39
0,39,34,39
5,39,34,39
9,32,34,39
11,31,34,39
13,33,34,39
14,33,34,39
17,37,34,39
20,43,34,39
23,43,34,39
30,44,34,39
35,47,34,39
41,46,34,39
46,41,34,39
54,43,34,39
65,46,34,39
71,46,34,39
81,46,34,39
91,45,34,39
91,49,34,39
95,48,34,39
119,53,34,39
143,49,34,39
155,50,34,39
146,49,34,39
156,51,34,39
164,47,34,39
171,46,34,39
173,44,34,39
173,42,34,39
172,40,34,39
186,34,34,39
183,32,34,39
177,31,34,39
157,27,34,39
148,25,34,39
142,26,34,39
135,22,34,39
135,22,34,39
135,23,34,39
130,27,34,39
129,29,34,39
126,31,34,39
120,32,34,39
112,32,34,39
102,31,34,39
93,30,34,39
87,30,34,39
80,34,34,39
86,33,34,39
92,32,34,39
102,33,34,39
112,37,34,39
113,39,34,39
117,42,34,39
121,44,34,39
123,44,34,39
123,45,34,39
122,46,34,39
120,47,34,39
117,47,34,39
115,47,34,39
113,46,34,39
113,46,34,39
113,42,34,39
115,40,34,39
122,39,34,39
132,38,34,39
140,39,34,39
148,37,34,39
153,34,34,39
156,30,34,39
156,26,34,39
156,24,34,39
155,24,34,39
153,27,34,39
151,29,34,39
144,36,34,39
140,46,34,39
136,51,34,39
135,52,34,39
132,48,34,39
126,42,34,39
119,38,34,39
115,33,34,39
108,30,34,39
103,28,34,39
107,25,34,39
110,24,34,39
109,22,34,39
98,25,34,39
90,30,34,39
83,36,34,39
81,39,34,39
84,40,34,39
87,40,34,39
87,40,34,39
88,41,34,39
85,49,34,39
90,47,34,39
95,44,34,39
97,42,34,39
98,38,34,39
105,35,34,39
108,30,34,39
105,27,34,39
108,27,34,39
109,29,34,39
110,30,34,39
111,32,34,39
110,35,34,39
108,37,34,39
107,38,34,39
109,37,34,39
112,35,34,39
119,33,34,39
128,32,34,39
124,37,34,39
129,37,34,39
134,26,34,39
126,28,34,39
119,29,34,39
117,31,34,39
119,31,34,39
120,31,34,39
119,29,34,39
113,29,34,39
105,30,34,39
96,33,34,39
88,38,34,39
67,46,34,39
85,49,34,39
86,52,34,39
73,53,34,39
76,52,34,39
